-1.122912035583149937e+01,2.245824071166310176e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.937187257255020167e+00,-2.362312354353009880e+01,2.362312354353009880e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.601405595131440318e-01,1.152168671415770085e+01,-2.880421678539429919e+01,1.920281119026289929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.908527976324240427e-01,-1.181705595264850039e+01,5.317675178691820292e+01,-8.271939166853940151e+01,4.135969583426970075e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.721067764033970104e-01,1.116320329210189932e+01,-7.814242304471329703e+01,2.083797947859019928e+02,-2.344272691341400048e+02,9.377090765365599623e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.769702930996549850e-01,-1.163275231018550038e+01,1.163275231018549931e+02,-4.653100924074199725e+02,8.724564232639130523e+02,-7.677616524722440090e+02,2.559205508240810047e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.082942315818299972e-01,1.166447696858250005e+01,-1.574704390758629984e+02,8.748357726436850044e+02,-2.405798374770130067e+03,3.464349659668990171e+03,-2.502030309760939872e+03,7.148658027888400284e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.685131534092909888e-01,-1.213294704546889946e+01,2.123265732957059981e+02,-1.557061537501849898e+03,5.838980765631929899e+03,-1.214507999251440015e+04,1.416925999126679926e+04,-8.675057137510289976e+03,2.168764284377570220e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.370902029450379866e-01,1.233811826505339937e+01,-2.714386018311760154e+02,2.533426950424309780e+03,-1.235045638331850023e+04,3.458127787329180137e+04,-5.763546312215299986e+04,5.645922918088459846e+04,-2.999396550234490132e+04,6.665325667187759791e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.162072247784080026e-01,-1.278279472562489971e+01,3.451354575918720116e+02,-3.988231954394970217e+03,2.442792072066920082e+04,-8.794051459440910548e+04,1.954233657653540140e+05,-2.711997728988580056e+05,2.288248083834110002e+05,-1.073499101057980006e+05,2.146998202115960157e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.884459059719810647e-02,1.304748595883009976e+01,-4.240432936619799875e+02,5.936606111267719825e+03,-4.452454583450790233e+04,1.994699653385950078e+05,-5.651649017926870147e+05,1.038057982884529978e+06,-1.232693854675380047e+06,9.131065590187959606e+05,-3.835047547878940240e+05,6.972813723416259745e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.632481851008670659e-02,-1.346667168757350019e+01,5.184668599715799928e+02,-8.641114332859669958e+03,7.777002899573709874e+04,-4.230689577368100290e+05,1.480741352078829892e+06,-3.444990084428309929e+06,5.382797006919230334e+06,-5.582159859027350321e+06,3.684225506958050188e+06,-1.400614655537769897e+06,2.334357759229619987e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.556613583353849473e-02,1.375303672170399949e+01,-6.188866524766799557e+02,1.210267231509950034e+04,-1.285908933479319967e+05,8.332689888946020510e+05,-3.518246841999430209e+06,1.005213383428410068e+07,-1.979013848624679819e+07,2.687549670971789956e+07,-2.472545697294040024e+07,1.471266861199760064e+07,-5.108565490276950411e+06,7.859331523502999917e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.737591458919039988e-02,-1.414894206373000074e+01,7.357449873139589727e+02,-1.667688637911640035e+04,2.063764689415660105e+05,-1.568461163955899887e+06,7.842305819779490121e+06,-2.688790566781539842e+07,6.469902301318079978e+07,-1.102279651335670054e+08,1.322735581602810025e+08,-1.093169902151080072e+08,5.921336969985020161e+07,-1.892024830646099895e+07,2.702892615208719857e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.017376546586870184e-02,1.444170371180850054e+01,-8.592813708526059600e+02,2.234131564216770130e+04,-3.183637479008900118e+05,2.801600981527839787e+06,-1.634267239224570058e+07,6.603773742172759771e+07,-1.898584950874670148e+08,3.937805824036350250e+08,-5.906708736054519415e+08,6.346050708157750368e+08,-4.759538031118310094e+08,2.365687542094309926e+08,-7.000503951095399261e+07,9.334005268127199262e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.447454115002699909e-02,-1.481707519280729990e+01,1.000152575514499972e+03,-2.956006500965070154e+04,4.803510564068229869e+05,-4.841938648580780253e+06,3.254858758212630078e+07,-1.527790845691640079e+08,5.156294104209300280e+08,-1.273159038076370001e+09,2.317149449298989773e+09,-3.102299262697830200e+09,3.016124283178440094e+09,-2.070239152950880051e+09,9.506200192121410370e+08,-2.619486275162340105e+08,3.274357843952929974e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.937705231199879946e-02,1.510937800747159976e+01,-1.148312728567839940e+03,3.827709095226149657e+04,-7.033415462478039553e+05,8.046227289074880071e+06,-6.168774254957409948e+07,3.323584496548479795e+08,-1.298275193964250088e+09,3.750572782563389778e+09,-8.101237210336919785e+09,1.312266523327300072e+10,-1.585655382353820038e+10,1.407386434041860008e+10,-8.903873358223989487e+09,3.798985966175570011e+09,-9.794260694046390057e+08,1.152265964005459994e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.522438560789650286e-02,-1.546673987790060067e+01,1.314672889621549984e+03,-4.908112121253790247e+04,1.012298125008590054e+06,-1.303839985011070035e+07,1.129994653676259965e+08,-6.918334614344450235e+08,3.091630780785180092e+09,-1.030543593595059967e+10,2.596969855859550095e+10,-4.979314103796820068e+10,7.261499734703700256e+10,-7.991946453579220581e+10,6.524037921289160156e+10,-3.827435580489640045e+10,1.524993864101339912e+10,-3.693756764259300232e+09,4.104174182510330081e+08,0.000000000000000000e+00,0.000000000000000000e+00
-4.146144349528470274e-02,1.575534852820820042e+01,-1.488880435915669977e+03,6.187125367027360335e+04,-1.423038834416290047e+06,2.049175921559460089e+07,-1.992254368182809949e+08,1.374248931522020102e+09,-6.957135215830220222e+09,2.645429193179890060e+10,-7.671744660221670532e+10,1.711876907652770081e+11,-2.948232452068660278e+11,3.907716386173839722e+11,-3.947591043175620117e+11,2.982624343732689819e+11,-1.631122687978810120e+11,6.095544993138819885e+10,-1.392192374976149940e+10,1.465465657869630098e+09,0.000000000000000000e+00
3.832586329556739863e-02,-1.609686258413830018e+01,1.682122140042449928e+03,-7.737761844195290178e+04,1.973129270269799978e+06,-3.157006832431679964e+07,3.420090735134320259e+08,-2.638355709960760117e+09,1.500564810040180016e+10,-6.446871035728189850e+10,2.127467441790299988e+11,-5.450536421115650024e+11,1.090107284223130005e+12,-1.702889485413649902e+12,2.067794375145139893e+12,-1.929941416802129883e+12,1.356990058689000000e+12,-6.949291650033630371e+11,2.445121136122940063e+11,-5.283087219323809814e+10,5.283087219323809624e+09
